,GEOID,NAME,STATE_NAME,climate
1697,40095,Marshall,Oklahoma,Mixed-Humid
1698,40097,Mayes,Oklahoma,Mixed-Humid
1699,40099,Murray,Oklahoma,Mixed-Humid
1700,40101,Muskogee,Oklahoma,Mixed-Humid
1701,40103,Noble,Oklahoma,Mixed-Humid
1702,40105,Nowata,Oklahoma,Mixed-Humid
1703,40107,Okfuskee,Oklahoma,Mixed-Humid
1704,40109,Oklahoma,Oklahoma,Mixed-Humid
1705,4011,Greenlee,Arizona,Hot-Dry/Mixed-Dry
1706,40111,Okmulgee,Oklahoma,Mixed-Humid
1707,40113,Osage,Oklahoma,Mixed-Humid
1708,40115,Ottawa,Oklahoma,Mixed-Humid
1709,40117,Pawnee,Oklahoma,Mixed-Humid
1710,40119,Payne,Oklahoma,Mixed-Humid
1711,4012,La Paz,Arizona,Hot-Dry/Mixed-Dry
1712,40121,Pittsburg,Oklahoma,Mixed-Humid
1713,40123,Pontotoc,Oklahoma,Mixed-Humid
1714,40125,Pottawatomie,Oklahoma,Mixed-Humid
1715,40127,Pushmataha,Oklahoma,Mixed-Humid
1716,4013,Maricopa,Arizona,Hot-Dry/Mixed-Dry
1717,40131,Rogers,Oklahoma,Mixed-Humid
1718,40133,Seminole,Oklahoma,Mixed-Humid
1719,40135,Sequoyah,Oklahoma,Mixed-Humid
1720,40137,Stephens,Oklahoma,Mixed-Humid
1721,40139,Texas,Oklahoma,Hot-Dry/Mixed-Dry
1722,40141,Tillman,Oklahoma,Mixed-Humid
1723,40143,Tulsa,Oklahoma,Mixed-Humid
1724,40145,Wagoner,Oklahoma,Mixed-Humid
1725,40147,Washington,Oklahoma,Mixed-Humid
1726,40149,Washita,Oklahoma,Mixed-Humid
1727,4015,Mohave,Arizona,Hot-Dry/Mixed-Dry
1728,40151,Woods,Oklahoma,Mixed-Humid
1729,40153,Woodward,Oklahoma,Mixed-Humid
1730,4017,Navajo,Arizona,Cold/Very cold
1731,4019,Pima,Arizona,Hot-Dry/Mixed-Dry
1732,4021,Pinal,Arizona,Hot-Dry/Mixed-Dry
1733,4023,Santa Cruz,Arizona,Hot-Dry/Mixed-Dry
1734,4025,Yavapai,Arizona,Hot-Dry/Mixed-Dry
1735,4027,Yuma,Arizona,Hot-Dry/Mixed-Dry
1736,41001,Baker,Oregon,Cold/Very cold
1737,41003,Benton,Oregon,Marine
1738,41005,Clackamas,Oregon,Marine
1739,41007,Clatsop,Oregon,Marine
1740,41009,Columbia,Oregon,Marine
1741,41011,Coos,Oregon,Marine
1742,41013,Crook,Oregon,Cold/Very cold
1743,41017,Deschutes,Oregon,Cold/Very cold
1744,41019,Douglas,Oregon,Marine
1745,41027,Hood River,Oregon,Cold/Very cold
1746,41029,Jackson,Oregon,Marine
1747,41031,Jefferson,Oregon,Cold/Very cold
1748,41033,Josephine,Oregon,Marine
1749,41035,Klamath,Oregon,Cold/Very cold
1750,41039,Lane,Oregon,Marine
1751,41041,Lincoln,Oregon,Marine
1752,41043,Linn,Oregon,Marine
1753,41045,Malheur,Oregon,Cold/Very cold
1754,41047,Marion,Oregon,Marine
1755,41049,Morrow,Oregon,Cold/Very cold
1756,41051,Multnomah,Oregon,Marine
1757,41053,Polk,Oregon,Marine
1758,41059,Umatilla,Oregon,Cold/Very cold
1759,41061,Union,Oregon,Cold/Very cold
1760,41065,Wasco,Oregon,Cold/Very cold
1761,41067,Washington,Oregon,Marine
1762,41071,Yamhill,Oregon,Marine
1763,42001,Adams,Pennsylvania,Cold/Very cold
1764,42003,Allegheny,Pennsylvania,Cold/Very cold
1765,42005,Armstrong,Pennsylvania,Cold/Very cold
1766,42007,Beaver,Pennsylvania,Cold/Very cold
1767,42009,Bedford,Pennsylvania,Cold/Very cold
1768,42011,Berks,Pennsylvania,Cold/Very cold
1769,42013,Blair,Pennsylvania,Cold/Very cold
1770,42015,Bradford,Pennsylvania,Cold/Very cold
1771,42017,Bucks,Pennsylvania,Mixed-Humid
1772,42019,Butler,Pennsylvania,Cold/Very cold
1773,42021,Cambria,Pennsylvania,Cold/Very cold
1774,42025,Carbon,Pennsylvania,Cold/Very cold
1775,42027,Centre,Pennsylvania,Cold/Very cold
1776,42029,Chester,Pennsylvania,Mixed-Humid
1777,42031,Clarion,Pennsylvania,Cold/Very cold
1778,42033,Clearfield,Pennsylvania,Cold/Very cold
1779,42035,Clinton,Pennsylvania,Cold/Very cold
1780,42037,Columbia,Pennsylvania,Cold/Very cold
1781,42039,Crawford,Pennsylvania,Cold/Very cold
1782,42041,Cumberland,Pennsylvania,Cold/Very cold
1783,42043,Dauphin,Pennsylvania,Cold/Very cold
1784,42045,Delaware,Pennsylvania,Mixed-Humid
1785,42047,Elk,Pennsylvania,Cold/Very cold
1786,42049,Erie,Pennsylvania,Cold/Very cold
1787,42051,Fayette,Pennsylvania,Cold/Very cold
1788,42055,Franklin,Pennsylvania,Cold/Very cold
1789,42057,Fulton,Pennsylvania,Cold/Very cold
1790,42059,Greene,Pennsylvania,Cold/Very cold
1791,42061,Huntingdon,Pennsylvania,Cold/Very cold
1792,42063,Indiana,Pennsylvania,Cold/Very cold
1793,42065,Jefferson,Pennsylvania,Cold/Very cold
1794,42067,Juniata,Pennsylvania,Cold/Very cold
1795,42069,Lackawanna,Pennsylvania,Cold/Very cold
1796,42071,Lancaster,Pennsylvania,Cold/Very cold
1797,42073,Lawrence,Pennsylvania,Cold/Very cold
1798,42075,Lebanon,Pennsylvania,Cold/Very cold
1799,42077,Lehigh,Pennsylvania,Cold/Very cold
1800,42079,Luzerne,Pennsylvania,Cold/Very cold
1801,42081,Lycoming,Pennsylvania,Cold/Very cold
1802,42083,McKean,Pennsylvania,Cold/Very cold
1803,42085,Mercer,Pennsylvania,Cold/Very cold
1804,42087,Mifflin,Pennsylvania,Cold/Very cold
1805,42089,Monroe,Pennsylvania,Cold/Very cold
1806,42091,Montgomery,Pennsylvania,Mixed-Humid
1807,42093,Montour,Pennsylvania,Cold/Very cold
1808,42095,Northampton,Pennsylvania,Cold/Very cold
1809,42097,Northumberland,Pennsylvania,Cold/Very cold
1810,42099,Perry,Pennsylvania,Cold/Very cold
1811,42101,Philadelphia,Pennsylvania,Mixed-Humid
1812,42103,Pike,Pennsylvania,Cold/Very cold
1813,42105,Potter,Pennsylvania,Cold/Very cold
1814,42107,Schuylkill,Pennsylvania,Cold/Very cold
1815,42109,Snyder,Pennsylvania,Cold/Very cold
1816,42111,Somerset,Pennsylvania,Cold/Very cold
1817,42115,Susquehanna,Pennsylvania,Cold/Very cold
1818,42117,Tioga,Pennsylvania,Cold/Very cold
1819,42119,Union,Pennsylvania,Cold/Very cold
1820,42121,Venango,Pennsylvania,Cold/Very cold
1821,42123,Warren,Pennsylvania,Cold/Very cold
1822,42125,Washington,Pennsylvania,Cold/Very cold
1823,42127,Wayne,Pennsylvania,Cold/Very cold
1824,42129,Westmoreland,Pennsylvania,Cold/Very cold
1825,42131,Wyoming,Pennsylvania,Cold/Very cold
1826,42133,York,Pennsylvania,Mixed-Humid
1827,44001,Bristol,Rhode Island,Cold/Very cold
1828,44003,Kent,Rhode Island,Cold/Very cold
1829,44005,Newport,Rhode Island,Cold/Very cold
1830,44007,Providence,Rhode Island,Cold/Very cold
1831,44009,Washington,Rhode Island,Cold/Very cold
1832,45001,Abbeville,South Carolina,Mixed-Humid
1833,45003,Aiken,South Carolina,Mixed-Humid
1834,45005,Allendale,South Carolina,Hot-Humid
1835,45007,Anderson,South Carolina,Mixed-Humid
1836,45009,Bamberg,South Carolina,Hot-Humid
1837,45011,Barnwell,South Carolina,Hot-Humid
1838,45013,Beaufort,South Carolina,Hot-Humid
1839,45015,Berkeley,South Carolina,Hot-Humid
1840,45017,Calhoun,South Carolina,Mixed-Humid
1841,45019,Charleston,South Carolina,Hot-Humid
1842,45021,Cherokee,South Carolina,Mixed-Humid
1843,45023,Chester,South Carolina,Mixed-Humid
1844,45025,Chesterfield,South Carolina,Mixed-Humid
1845,45027,Clarendon,South Carolina,Mixed-Humid
1846,45029,Colleton,South Carolina,Hot-Humid
1847,45031,Darlington,South Carolina,Mixed-Humid
1848,45033,Dillon,South Carolina,Mixed-Humid
1849,45035,Dorchester,South Carolina,Hot-Humid
1850,45037,Edgefield,South Carolina,Mixed-Humid
1851,45039,Fairfield,South Carolina,Mixed-Humid
1852,45041,Florence,South Carolina,Mixed-Humid
1853,45043,Georgetown,South Carolina,Hot-Humid
1854,45045,Greenville,South Carolina,Mixed-Humid
1855,45047,Greenwood,South Carolina,Mixed-Humid
1856,45049,Hampton,South Carolina,Hot-Humid
1857,45051,Horry,South Carolina,Hot-Humid
1858,45053,Jasper,South Carolina,Hot-Humid
1859,45055,Kershaw,South Carolina,Mixed-Humid
1860,45057,Lancaster,South Carolina,Mixed-Humid
1861,45059,Laurens,South Carolina,Mixed-Humid
1862,45061,Lee,South Carolina,Mixed-Humid
1863,45063,Lexington,South Carolina,Mixed-Humid
1864,45065,McCormick,South Carolina,Mixed-Humid
1865,45067,Marion,South Carolina,Mixed-Humid
1866,45069,Marlboro,South Carolina,Mixed-Humid
1867,45071,Newberry,South Carolina,Mixed-Humid
1868,45073,Oconee,South Carolina,Mixed-Humid
1869,45075,Orangeburg,South Carolina,Mixed-Humid
1870,45077,Pickens,South Carolina,Mixed-Humid
1871,45079,Richland,South Carolina,Mixed-Humid
1872,45081,Saluda,South Carolina,Mixed-Humid
1873,45083,Spartanburg,South Carolina,Mixed-Humid
1874,45085,Sumter,South Carolina,Mixed-Humid
1875,45087,Union,South Carolina,Mixed-Humid
1876,45089,Williamsburg,South Carolina,Mixed-Humid
1877,45091,York,South Carolina,Mixed-Humid
1878,46003,Aurora,South Dakota,Cold/Very cold
1879,46005,Beadle,South Dakota,Cold/Very cold
1880,46009,Bon Homme,South Dakota,Cold/Very cold
1881,46011,Brookings,South Dakota,Cold/Very cold
1882,46013,Brown,South Dakota,Cold/Very cold
1883,46015,Brule,South Dakota,Cold/Very cold
1884,46017,Buffalo,South Dakota,Cold/Very cold
1885,46019,Butte,South Dakota,Cold/Very cold
1886,46023,Charles Mix,South Dakota,Cold/Very cold
1887,46027,Clay,South Dakota,Cold/Very cold
1888,46029,Codington,South Dakota,Cold/Very cold
1889,46031,Corson,South Dakota,Cold/Very cold
1890,46033,Custer,South Dakota,Cold/Very cold
1891,46035,Davison,South Dakota,Cold/Very cold
1892,46037,Day,South Dakota,Cold/Very cold
1893,46039,Deuel,South Dakota,Cold/Very cold
1894,46041,Dewey,South Dakota,Cold/Very cold
1895,46047,Fall River,South Dakota,Cold/Very cold
1896,46051,Grant,South Dakota,Cold/Very cold
1897,46053,Gregory,South Dakota,Cold/Very cold
1898,46057,Hamlin,South Dakota,Cold/Very cold
1899,46065,Hughes,South Dakota,Cold/Very cold
1900,46067,Hutchinson,South Dakota,Cold/Very cold
1901,46077,Kingsbury,South Dakota,Cold/Very cold
1902,46079,Lake,South Dakota,Cold/Very cold
1903,46081,Lawrence,South Dakota,Cold/Very cold
1904,46083,Lincoln,South Dakota,Cold/Very cold
1905,46085,Lyman,South Dakota,Cold/Very cold
1906,46087,McCook,South Dakota,Cold/Very cold
1907,46093,Meade,South Dakota,Cold/Very cold
1908,46099,Minnehaha,South Dakota,Cold/Very cold
1909,46101,Moody,South Dakota,Cold/Very cold
1910,46102,NA,NA,Cold/Very cold
1911,46103,Pennington,South Dakota,Cold/Very cold
1912,46109,Roberts,South Dakota,Cold/Very cold
1913,46115,Spink,South Dakota,Cold/Very cold
1914,46121,Todd,South Dakota,Cold/Very cold
1915,46123,Tripp,South Dakota,Cold/Very cold
1916,46125,Turner,South Dakota,Cold/Very cold
1917,46127,Union,South Dakota,Cold/Very cold
1918,46129,Walworth,South Dakota,Cold/Very cold
1919,46135,Yankton,South Dakota,Cold/Very cold
1920,47001,Anderson,Tennessee,Mixed-Humid
1921,47003,Bedford,Tennessee,Mixed-Humid
1922,47005,Benton,Tennessee,Mixed-Humid
1923,47007,Bledsoe,Tennessee,Mixed-Humid
1924,47009,Blount,Tennessee,Mixed-Humid
1925,47011,Bradley,Tennessee,Mixed-Humid
1926,47013,Campbell,Tennessee,Mixed-Humid
1927,47015,Cannon,Tennessee,Mixed-Humid
1928,47017,Carroll,Tennessee,Mixed-Humid
1929,47019,Carter,Tennessee,Mixed-Humid
1930,47021,Cheatham,Tennessee,Mixed-Humid
1931,47023,Chester,Tennessee,Mixed-Humid
1932,47025,Claiborne,Tennessee,Mixed-Humid
1933,47027,Clay,Tennessee,Mixed-Humid
1934,47029,Cocke,Tennessee,Mixed-Humid
1935,47031,Coffee,Tennessee,Mixed-Humid
1936,47033,Crockett,Tennessee,Mixed-Humid
1937,47035,Cumberland,Tennessee,Mixed-Humid
1938,47037,Davidson,Tennessee,Mixed-Humid
1939,47039,Decatur,Tennessee,Mixed-Humid
1940,47041,DeKalb,Tennessee,Mixed-Humid
1941,47043,Dickson,Tennessee,Mixed-Humid
1942,47045,Dyer,Tennessee,Mixed-Humid
1943,47047,Fayette,Tennessee,Mixed-Humid
1944,47049,Fentress,Tennessee,Mixed-Humid
1945,47051,Franklin,Tennessee,Mixed-Humid
1946,47053,Gibson,Tennessee,Mixed-Humid
1947,47055,Giles,Tennessee,Mixed-Humid
1948,47057,Grainger,Tennessee,Mixed-Humid
1949,47059,Greene,Tennessee,Mixed-Humid
1950,47061,Grundy,Tennessee,Mixed-Humid
1951,47063,Hamblen,Tennessee,Mixed-Humid
1952,47065,Hamilton,Tennessee,Mixed-Humid
1953,47069,Hardeman,Tennessee,Mixed-Humid
1954,47071,Hardin,Tennessee,Mixed-Humid
1955,47073,Hawkins,Tennessee,Mixed-Humid
1956,47075,Haywood,Tennessee,Mixed-Humid
1957,47077,Henderson,Tennessee,Mixed-Humid
1958,47079,Henry,Tennessee,Mixed-Humid
1959,47081,Hickman,Tennessee,Mixed-Humid
1960,47083,Houston,Tennessee,Mixed-Humid
1961,47085,Humphreys,Tennessee,Mixed-Humid
1962,47087,Jackson,Tennessee,Mixed-Humid
1963,47089,Jefferson,Tennessee,Mixed-Humid
1964,47091,Johnson,Tennessee,Mixed-Humid
1965,47093,Knox,Tennessee,Mixed-Humid
1966,47095,Lake,Tennessee,Mixed-Humid
1967,47097,Lauderdale,Tennessee,Mixed-Humid
1968,47099,Lawrence,Tennessee,Mixed-Humid
1969,47101,Lewis,Tennessee,Mixed-Humid
1970,47103,Lincoln,Tennessee,Mixed-Humid
1971,47105,Loudon,Tennessee,Mixed-Humid
1972,47107,McMinn,Tennessee,Mixed-Humid
1973,47109,McNairy,Tennessee,Mixed-Humid
1974,47111,Macon,Tennessee,Mixed-Humid
1975,47113,Madison,Tennessee,Mixed-Humid
1976,47115,Marion,Tennessee,Mixed-Humid
1977,47117,Marshall,Tennessee,Mixed-Humid
1978,47119,Maury,Tennessee,Mixed-Humid
1979,47121,Meigs,Tennessee,Mixed-Humid
1980,47123,Monroe,Tennessee,Mixed-Humid
1981,47125,Montgomery,Tennessee,Mixed-Humid
1982,47127,Moore,Tennessee,Mixed-Humid
1983,47129,Morgan,Tennessee,Mixed-Humid
1984,47131,Obion,Tennessee,Mixed-Humid
1985,47133,Overton,Tennessee,Mixed-Humid
1986,47135,Perry,Tennessee,Mixed-Humid
1987,47137,Pickett,Tennessee,Mixed-Humid
1988,47139,Polk,Tennessee,Mixed-Humid
1989,47141,Putnam,Tennessee,Mixed-Humid
1990,47143,Rhea,Tennessee,Mixed-Humid
1991,47145,Roane,Tennessee,Mixed-Humid
1992,47147,Robertson,Tennessee,Mixed-Humid
1993,47149,Rutherford,Tennessee,Mixed-Humid
1994,47151,Scott,Tennessee,Mixed-Humid
1995,47153,Sequatchie,Tennessee,Mixed-Humid
1996,47155,Sevier,Tennessee,Mixed-Humid
1997,47157,Shelby,Tennessee,Mixed-Humid
1998,47159,Smith,Tennessee,Mixed-Humid
1999,47161,Stewart,Tennessee,Mixed-Humid
2000,47163,Sullivan,Tennessee,Mixed-Humid
2001,47165,Sumner,Tennessee,Mixed-Humid
2002,47167,Tipton,Tennessee,Mixed-Humid
2003,47169,Trousdale,Tennessee,Mixed-Humid
2004,47171,Unicoi,Tennessee,Mixed-Humid
2005,47173,Union,Tennessee,Mixed-Humid
2006,47175,Van Buren,Tennessee,Mixed-Humid
2007,47177,Warren,Tennessee,Mixed-Humid
2008,47179,Washington,Tennessee,Mixed-Humid
2009,47181,Wayne,Tennessee,Mixed-Humid
2010,47183,Weakley,Tennessee,Mixed-Humid
2011,47185,White,Tennessee,Mixed-Humid
2012,47187,Williamson,Tennessee,Mixed-Humid
2013,47189,Wilson,Tennessee,Mixed-Humid
2014,48001,Anderson,Texas,Hot-Humid
2015,48003,Andrews,Texas,Hot-Dry/Mixed-Dry
2016,48005,Angelina,Texas,Hot-Humid
2017,48007,Aransas,Texas,Hot-Humid
2018,48009,Archer,Texas,Mixed-Humid
2019,48013,Atascosa,Texas,Hot-Humid
2020,48015,Austin,Texas,Hot-Humid
2021,48017,Bailey,Texas,Hot-Dry/Mixed-Dry
2022,48019,Bandera,Texas,Hot-Humid
2023,48021,Bastrop,Texas,Hot-Humid
2024,48025,Bee,Texas,Hot-Humid
2025,48027,Bell,Texas,Hot-Humid
2026,48029,Bexar,Texas,Hot-Humid
2027,48035,Bosque,Texas,Hot-Humid
2028,48037,Bowie,Texas,Hot-Humid
2029,48039,Brazoria,Texas,Hot-Humid
2030,48041,Brazos,Texas,Hot-Humid
2031,48043,Brewster,Texas,Hot-Dry/Mixed-Dry
2032,48047,Brooks,Texas,Hot-Humid
2033,48049,Brown,Texas,Hot-Humid
2034,48051,Burleson,Texas,Hot-Humid
2035,48053,Burnet,Texas,Hot-Humid
2036,48055,Caldwell,Texas,Hot-Humid
2037,48057,Calhoun,Texas,Hot-Humid
2038,48059,Callahan,Texas,Hot-Dry/Mixed-Dry
2039,48061,Cameron,Texas,Hot-Humid
2040,48063,Camp,Texas,Hot-Humid
2041,48067,Cass,Texas,Hot-Humid
2042,48069,Castro,Texas,Hot-Dry/Mixed-Dry
2043,48071,Chambers,Texas,Hot-Humid
2044,48073,Cherokee,Texas,Hot-Humid
2045,48075,Childress,Texas,Hot-Dry/Mixed-Dry
2046,48077,Clay,Texas,Mixed-Humid
2047,48081,Coke,Texas,Hot-Dry/Mixed-Dry
2048,48083,Coleman,Texas,Hot-Dry/Mixed-Dry
2049,48085,Collin,Texas,Hot-Humid
2050,48089,Colorado,Texas,Hot-Humid
2051,48091,Comal,Texas,Hot-Humid
2052,48093,Comanche,Texas,Hot-Humid
2053,48097,Cooke,Texas,Mixed-Humid
2054,48099,Coryell,Texas,Hot-Humid
2055,48103,Crane,Texas,Hot-Dry/Mixed-Dry
2056,48105,Crockett,Texas,Hot-Dry/Mixed-Dry
2057,48111,Dallam,Texas,Hot-Dry/Mixed-Dry
2058,48113,Dallas,Texas,Hot-Humid
2059,48115,Dawson,Texas,Hot-Dry/Mixed-Dry
2060,48117,Deaf Smith,Texas,Hot-Dry/Mixed-Dry
2061,48121,Denton,Texas,Hot-Humid
2062,48123,DeWitt,Texas,Hot-Humid
2063,48127,Dimmit,Texas,Hot-Humid
2064,48131,Duval,Texas,Hot-Humid
2065,48133,Eastland,Texas,Mixed-Humid
2066,48135,Ector,Texas,Hot-Dry/Mixed-Dry
2067,48139,Ellis,Texas,Hot-Humid
2068,48141,El Paso,Texas,Hot-Dry/Mixed-Dry
2069,48143,Erath,Texas,Hot-Humid
2070,48145,Falls,Texas,Hot-Humid
2071,48147,Fannin,Texas,Mixed-Humid
2072,48149,Fayette,Texas,Hot-Humid
2073,48153,Floyd,Texas,Hot-Dry/Mixed-Dry
2074,48157,Fort Bend,Texas,Hot-Humid
2075,48159,Franklin,Texas,Hot-Humid
2076,48161,Freestone,Texas,Hot-Humid
2077,48163,Frio,Texas,Hot-Humid
2078,48165,Gaines,Texas,Hot-Dry/Mixed-Dry
2079,48167,Galveston,Texas,Hot-Humid
2080,48171,Gillespie,Texas,Hot-Humid
2081,48177,Gonzales,Texas,Hot-Humid
2082,48179,Gray,Texas,Hot-Dry/Mixed-Dry
2083,48181,Grayson,Texas,Mixed-Humid
2084,48183,Gregg,Texas,Hot-Humid
2085,48185,Grimes,Texas,Hot-Humid
2086,48187,Guadalupe,Texas,Hot-Humid
2087,48189,Hale,Texas,Hot-Dry/Mixed-Dry
2088,48193,Hamilton,Texas,Hot-Humid
2089,48195,Hansford,Texas,Hot-Dry/Mixed-Dry
2090,48199,Hardin,Texas,Hot-Humid
2091,48201,Harris,Texas,Hot-Humid
2092,48203,Harrison,Texas,Hot-Humid
2093,48209,Hays,Texas,Hot-Humid
2094,48213,Henderson,Texas,Hot-Humid
2095,48215,Hidalgo,Texas,Hot-Humid
2096,48217,Hill,Texas,Hot-Humid
2097,48219,Hockley,Texas,Hot-Dry/Mixed-Dry
2098,48221,Hood,Texas,Hot-Humid
2099,48223,Hopkins,Texas,Hot-Humid
2100,48225,Houston,Texas,Hot-Humid
2101,48227,Howard,Texas,Hot-Dry/Mixed-Dry
2102,48229,Hudspeth,Texas,Hot-Dry/Mixed-Dry
2103,48231,Hunt,Texas,Hot-Humid
2104,48233,Hutchinson,Texas,Hot-Dry/Mixed-Dry
2105,48237,Jack,Texas,Mixed-Humid
2106,48239,Jackson,Texas,Hot-Humid
2107,48241,Jasper,Texas,Hot-Humid
2108,48245,Jefferson,Texas,Hot-Humid
2109,48249,Jim Wells,Texas,Hot-Humid
2110,48251,Johnson,Texas,Hot-Humid
2111,48253,Jones,Texas,Hot-Dry/Mixed-Dry
2112,48255,Karnes,Texas,Hot-Humid
2113,48257,Kaufman,Texas,Hot-Humid
2114,48259,Kendall,Texas,Hot-Humid
2115,48265,Kerr,Texas,Hot-Dry/Mixed-Dry
2116,48273,Kleberg,Texas,Hot-Humid
2117,48277,Lamar,Texas,Hot-Humid
2118,48279,Lamb,Texas,Hot-Dry/Mixed-Dry
2119,48281,Lampasas,Texas,Hot-Humid
2120,48283,La Salle,Texas,Hot-Humid
2121,48285,Lavaca,Texas,Hot-Humid
2122,48287,Lee,Texas,Hot-Humid
2123,48289,Leon,Texas,Hot-Humid
2124,48291,Liberty,Texas,Hot-Humid
2125,48293,Limestone,Texas,Hot-Humid
2126,48297,Live Oak,Texas,Hot-Humid
2127,48299,Llano,Texas,Hot-Humid
2128,48303,Lubbock,Texas,Hot-Dry/Mixed-Dry
2129,48305,Lynn,Texas,Hot-Dry/Mixed-Dry
2130,48307,McCulloch,Texas,Hot-Dry/Mixed-Dry
2131,48309,McLennan,Texas,Hot-Humid
2132,48313,Madison,Texas,Hot-Humid
2133,48317,Martin,Texas,Hot-Dry/Mixed-Dry
2134,48321,Matagorda,Texas,Hot-Humid
2135,48323,Maverick,Texas,Hot-Humid
2136,48325,Medina,Texas,Hot-Humid
2137,48329,Midland,Texas,Hot-Dry/Mixed-Dry
2138,48331,Milam,Texas,Hot-Humid
2139,48335,Mitchell,Texas,Hot-Dry/Mixed-Dry
2140,48337,Montague,Texas,Mixed-Humid
2141,48339,Montgomery,Texas,Hot-Humid
2142,48341,Moore,Texas,Hot-Dry/Mixed-Dry
2143,48343,Morris,Texas,Hot-Humid
2144,48347,Nacogdoches,Texas,Hot-Humid
2145,48349,Navarro,Texas,Hot-Humid
2146,48353,Nolan,Texas,Hot-Dry/Mixed-Dry
2147,48355,Nueces,Texas,Hot-Humid
2148,48357,Ochiltree,Texas,Hot-Dry/Mixed-Dry
2149,48361,Orange,Texas,Hot-Humid
2150,48363,Palo Pinto,Texas,Mixed-Humid
2151,48365,Panola,Texas,Hot-Humid
2152,48367,Parker,Texas,Hot-Humid
2153,48369,Parmer,Texas,Hot-Dry/Mixed-Dry
2154,48371,Pecos,Texas,Hot-Dry/Mixed-Dry
2155,48373,Polk,Texas,Hot-Humid
2156,48375,Potter,Texas,Hot-Dry/Mixed-Dry
2157,48377,Presidio,Texas,Hot-Dry/Mixed-Dry
2158,48379,Rains,Texas,Hot-Humid
2159,48381,Randall,Texas,Hot-Dry/Mixed-Dry
2160,48387,Red River,Texas,Hot-Humid
2161,48389,Reeves,Texas,Hot-Dry/Mixed-Dry
2162,48391,Refugio,Texas,Hot-Humid
2163,48395,Robertson,Texas,Hot-Humid
2164,48397,Rockwall,Texas,Hot-Humid
2165,48399,Runnels,Texas,Hot-Dry/Mixed-Dry
2166,48401,Rusk,Texas,Hot-Humid
2167,48405,San Augustine,Texas,Hot-Humid
2168,48407,San Jacinto,Texas,Hot-Humid
2169,48409,San Patricio,Texas,Hot-Humid
2170,48411,San Saba,Texas,Hot-Humid
2171,48415,Scurry,Texas,Hot-Dry/Mixed-Dry
2172,48419,Shelby,Texas,Hot-Humid
2173,48423,Smith,Texas,Hot-Humid
2174,48425,Somervell,Texas,Hot-Humid
2175,48427,Starr,Texas,Hot-Humid
2176,48429,Stephens,Texas,Mixed-Humid
2177,48435,Sutton,Texas,Hot-Dry/Mixed-Dry
2178,48437,Swisher,Texas,Hot-Dry/Mixed-Dry
2179,48439,Tarrant,Texas,Hot-Humid
2180,48441,Taylor,Texas,Hot-Dry/Mixed-Dry
2181,48445,Terry,Texas,Hot-Dry/Mixed-Dry
2182,48449,Titus,Texas,Hot-Humid
2183,48451,Tom Green,Texas,Hot-Dry/Mixed-Dry
2184,48453,Travis,Texas,Hot-Humid
2185,48457,Tyler,Texas,Hot-Humid
2186,48459,Upshur,Texas,Hot-Humid
2187,48463,Uvalde,Texas,Hot-Humid
2188,48465,Val Verde,Texas,Hot-Humid
2189,48467,Van Zandt,Texas,Hot-Humid
2190,48469,Victoria,Texas,Hot-Humid
2191,48471,Walker,Texas,Hot-Humid
2192,48473,Waller,Texas,Hot-Humid
2193,48475,Ward,Texas,Hot-Dry/Mixed-Dry
2194,48477,Washington,Texas,Hot-Humid
2195,48479,Webb,Texas,Hot-Humid
2196,48481,Wharton,Texas,Hot-Humid
2197,48485,Wichita,Texas,Mixed-Humid
2198,48487,Wilbarger,Texas,Hot-Dry/Mixed-Dry
2199,48489,Willacy,Texas,Hot-Humid
2200,48491,Williamson,Texas,Hot-Humid
2201,48493,Wilson,Texas,Hot-Humid
2202,48495,Winkler,Texas,Hot-Dry/Mixed-Dry
2203,48497,Wise,Texas,Mixed-Humid
2204,48499,Wood,Texas,Hot-Humid
2205,48501,Yoakum,Texas,Hot-Dry/Mixed-Dry
2206,48503,Young,Texas,Mixed-Humid
2207,48505,Zapata,Texas,Hot-Humid
2208,48507,Zavala,Texas,Hot-Humid
2209,49011,Davis,Utah,Cold/Very cold
2210,49035,Salt Lake,Utah,Cold/Very cold
2211,49037,San Juan,Utah,Cold/Very cold
2212,49043,Summit,Utah,Cold/Very cold
2213,49045,Tooele,Utah,Cold/Very cold
2214,49049,Utah,Utah,Cold/Very cold
2215,49051,Wasatch,Utah,Cold/Very cold
2216,50003,Bennington,Vermont,Cold/Very cold
2217,50007,Chittenden,Vermont,Cold/Very cold
2218,5001,Arkansas,Arkansas,Mixed-Humid
2219,50011,Franklin,Vermont,Cold/Very cold
2220,50021,Rutland,Vermont,Cold/Very cold
2221,50023,Washington,Vermont,Cold/Very cold
2222,50025,Windham,Vermont,Cold/Very cold
2223,50027,Windsor,Vermont,Cold/Very cold
2224,5003,Ashley,Arkansas,Mixed-Humid
2225,5005,Baxter,Arkansas,Mixed-Humid
2226,5007,Benton,Arkansas,Mixed-Humid
2227,5009,Boone,Arkansas,Mixed-Humid
2228,5011,Bradley,Arkansas,Mixed-Humid
2229,5015,Carroll,Arkansas,Mixed-Humid
2230,5017,Chicot,Arkansas,Mixed-Humid
2231,5019,Clark,Arkansas,Mixed-Humid
2232,5021,Clay,Arkansas,Mixed-Humid
2233,5023,Cleburne,Arkansas,Mixed-Humid
